ReadmissionRate,Facility_ID,City,State,County,Total_Admissions,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT,County_Facilities,Pop/Hosp
16.8,250057,BROOKHAVEN,MS,Lincoln,249,,0.708,,0.24600000000000002,0.352191,0.222306,0.094695,3.126343,1.3977700000000002,4.550587,3.160927,4.143946,0.85116,1.109693,0.8569709999999999,4.0,,0.321285140562249,0.461847389558233,,0.8192771084337349,132.0,1.0,2.0,47.0,65.0,40041.333333333336,34153.0,40.0,1,34153.0
15.9,250058,LAUREL,MS,Jones,771,1.166,0.515,1.889,0.29,0.24430900000000005,0.247453,0.092789,2.375166,1.353025,7.585906,3.843843,4.906209,0.8343389999999999,1.39167,0.991249,2.0,0.0648508430609598,0.3138780804150454,0.4241245136186769,0.11673151750972766,0.6783398184176395,94.0,,0.0,42.0,79.0,38904.0,68098.0,38.1,1,68098.0
14.9,250069,MERIDIAN,MS,Lauderdale,718,2.311,1.65,2.782,0.58,0.251392,0.21241,0.10481300000000003,2.184282,1.351586,4.70878,3.2588630000000003,4.184887000000002,0.814447,1.288114,0.825541,3.0,0.14066852367688026,0.266016713091922,0.21587743732590528,0.4874651810584958,0.3760445682451253,126.0,1.0,2.0,82.0,99.0,39929.66666666666,74125.0,38.9,2,37062.5
15.9,250072,JACKSON,MS,Hinds,343,0.5760000000000001,1.041,1.4609999999999999,0.095,0.175649,0.239526,0.092995,2.898484,1.340134,3.755651,3.607578,5.466114,0.8507459999999999,1.055296,0.8660450000000001,2.0,0.5072886297376094,0.20699708454810492,0.2740524781341108,0.08746355685131195,0.3848396501457726,144.0,3.0,3.0,30.0,49.0,40725.66666666666,231840.0,35.8,5,46368.0
16.0,250078,HATTIESBURG,MS,Forrest,2561,3.071,0.992,1.48,0.568,0.4879850000000001,0.333556,0.083122,2.1339080000000004,2.004507,5.430482,3.337617,3.805158,0.746397,1.120372,0.949738,4.0,0.1304178055447091,0.2901210464662241,0.3654822335025381,0.4509957048028114,0.3803201874267864,208.0,4.0,4.0,56.0,49.0,39906.66666666666,74897.0,33.2,1,74897.0
17.0,250082,GREENVILLE,MS,Washington,532,0.0,0.0,0.494,0.136,0.52167,0.204333,0.093243,2.3097830000000004,1.367553,6.602013,3.205001,4.565542,0.829902,1.054889,0.970819,2.0,0.2744360902255639,0.2481203007518797,0.5883458646616542,0.09210526315789473,0.3984962406015037,135.0,8.0,2.0,25.0,84.0,39410.0,43909.0,38.1,1,43909.0
15.7,250084,NATCHEZ,MS,Adams,393,,1.6380000000000001,,0.0,0.285426,0.217667,0.106704,2.306879,1.403129,7.556686999999998,4.067371,5.161418,0.8428399999999999,1.444239,1.027614,2.0,,0.3842239185750636,0.5038167938931297,,0.4732824427480916,183.0,1.0,2.0,38.0,65.0,35747.666666666664,30693.0,42.1,1,30693.0
15.6,250093,CLEVELAND,MS,Bolivar,348,,,,0.51,0.305156,0.220817,0.094028,2.9162220000000003,1.306334,3.791178,3.670566,4.9812660000000015,0.842514,1.085097,0.8790600000000001,3.0,,0.5862068965517241,0.4511494252873563,,0.6867816091954023,134.0,1.0,2.0,45.0,98.0,39648.333333333336,30628.0,36.4,1,30628.0
16.1,250094,HATTIESBURG,MS,Lamar,593,2.637,2.242,4.915,0.718,0.213522,0.199865,0.092697,3.32893,1.555523,4.4565480000000015,4.632849,3.972184,0.8192520000000001,1.240988,0.896608,3.0,0.13490725126475547,0.25463743676222594,0.4772344013490725,0.06745362563237774,0.42495784148397975,128.0,1.0,2.0,54.0,73.0,41144.66666666666,63343.0,36.9,1,63343.0
18.1,250097,MCCOMB,MS,Pike,482,1.8119999999999998,1.298,,0.7959999999999999,0.613247,0.20865,0.093732,2.736537,1.6551349999999998,6.692966,4.869582,5.60898,0.8377290000000001,1.0897709999999998,1.168185,2.0,0.25311203319502074,0.2551867219917012,0.524896265560166,,0.6410788381742739,112.0,0.0,2.0,43.0,79.0,32387.66666666667,39288.0,37.7,1,39288.0
16.1,250099,GREENWOOD,MS,Leflore,465,1.6669999999999998,1.204,0.7959999999999999,1.093,0.222993,0.209383,0.092858,2.307189,1.374542,5.178224,2.62843,5.058791,0.8359549999999999,1.377905,0.8472940000000001,2.0,0.11827956989247312,0.3419354838709677,0.4817204301075269,0.23440860215053766,0.38064516129032255,135.0,,0.0,41.0,90.0,40005.0,28183.0,34.1,1,28183.0
16.9,250100,COLUMBUS,MS,Lowndes,954,0.0,0.384,1.8,0.258,0.153437,0.320041,0.104497,2.25105,1.478338,6.374263,2.462218,5.471166,0.803504,1.210851,0.896424,4.0,0.14465408805031446,0.17819706498951782,0.2431865828092243,0.2253668763102725,0.4570230607966457,120.0,1.0,4.0,75.0,98.0,41090.0,58595.0,37.2,1,58595.0
16.1,250102,JACKSON,MS,Hinds,2870,1.217,0.5379999999999999,1.0979999999999999,0.628,0.377811,0.237349,0.092259,2.097468,1.944415,4.422803,4.946168,3.600925,1.050813,0.8187770000000001,0.93674,4.0,0.09547038327526132,0.1564459930313589,0.3456445993031359,0.5198606271777003,0.4094076655052265,172.0,2.0,4.0,30.0,93.0,40725.66666666666,231840.0,35.8,5,46368.0
15.2,250104,MERIDIAN,MS,Lauderdale,1220,0.9690000000000001,0.536,1.515,0.43700000000000006,0.34232,0.218018,0.113997,2.210332,,,2.654261,,1.12199,0.878394,0.8608299999999999,4.0,0.2040983606557377,0.3278688524590164,0.4844262295081968,0.1483606557377049,0.4737704918032787,184.0,3.0,2.0,39.0,92.0,39929.66666666666,74125.0,38.9,2,37062.5
15.9,250138,FLOWOOD,MS,Rankin,369,2.8080000000000003,1.051,,0.251,0.391872,0.216615,0.093959,2.33255,1.34992,5.966834,4.808674,5.08771,0.850886,1.097631,1.028698,2.0,,0.1978319783197832,0.1869918699186992,0.8970189701897019,0.25203252032520324,127.0,2.0,2.0,27.0,62.0,46194.66666666666,155271.0,38.7,1,155271.0
16.2,250141,SOUTHAVEN,MS,DeSoto,1882,1.1059999999999999,0.22699999999999998,0.941,0.861,0.424103,0.228047,0.099655,2.87949,2.057848,5.604181,6.262692,4.064558,0.802114,1.075527,1.105895,2.0,0.1503719447396387,0.20191285866099892,0.4649309245483528,,0.4543039319872476,181.0,2.0,4.0,71.0,84.0,43344.66666666666,184945.0,37.1,2,92472.5
15.9,250167,OLIVE BRANCH,MS,DeSoto,383,0.0,,,0.0,0.249715,0.21682,0.094258,2.463623,1.41656,4.877458,3.091751,4.820629,0.8403889999999999,1.146555,0.8576440000000001,4.0,0.18276762402088773,0.2976501305483029,0.3968668407310705,0.07571801566579635,0.5509138381201044,190.0,,0.0,44.0,95.0,43344.66666666666,184945.0,37.1,2,92472.5
15.6,25042F,BILOXI,MS,Harrison,232,,,,,0.422772,0.226313,0.095064,2.270013,1.385705,4.364453,3.255679,4.9344410000000005,0.843507,1.089719,0.9003469999999999,5.0,,0.5905172413793104,0.5,,0.7284482758620692,,,0.0,,,38950.66666666666,208080.0,37.1,3,69360.0
16.8,25043F,JACKSON,MS,Hinds,530,,0.0,,,0.740839,0.219468,0.093628,2.3700650000000003,1.378472,6.249779,3.005848,5.428659,0.990895,1.071581,1.062607,3.0,0.16792452830188678,0.3188679245283019,0.5622641509433962,0.09811320754716983,0.4830188679245283,,,0.0,,,40725.66666666666,231840.0,35.8,5,46368.0
17.2,260001,JOPLIN,MO,Jasper,1074,2.094,1.179,0.0,0.23199999999999998,0.121799,0.189428,0.115798,2.130975,1.429346,4.151609,2.319011,4.195397,0.806638,0.899949,0.711097,3.0,0.1564245810055866,0.2206703910614525,0.4692737430167598,,0.6238361266294227,181.0,2.0,3.0,48.0,99.0,41628.0,121328.0,36.6,2,60664.0
15.4,260005,SAINT CHARLES,MO,Saint Charles,741,0.8190000000000001,0.324,3.261,0.551,0.459674,0.263556,0.092557,2.757505,1.516247,4.165374,2.738321,6.039986,0.8306479999999999,1.347679,0.964127,3.0,0.15654520917678813,0.2483130904183536,0.4885290148448043,0.1241565452091768,0.3927125506072873,183.0,3.0,2.0,57.0,88.0,55259.0,402022.0,39.1,4,100505.5
15.8,260006,SAINT JOSEPH,MO,Buchanan,1947,2.57,0.0,1.013,0.903,0.093479,0.204243,0.109646,2.38548,1.084835,3.600561,2.734328,4.588399,0.925026,1.165443,0.7230800000000001,3.0,0.1864406779661017,0.30148947098099643,0.3923985618900873,0.3091936312275295,0.5957883923985619,204.0,4.0,3.0,37.0,98.0,40486.66666666666,87364.0,38.4,1,87364.0
15.9,260009,SEDALIA,MO,Pettis,527,0.845,0.0,,0.109,0.313172,0.250824,0.09294,2.618876,1.373391,4.969817,2.715816,5.022064,0.8322299999999999,1.04756,0.871455,3.0,0.05502846299810247,0.7571157495256167,0.4535104364326376,0.4079696394686907,0.4459203036053131,168.0,2.0,2.0,38.0,97.0,38766.0,42339.0,38.1,1,42339.0
15.6,260011,JEFFERSON CITY,MO,Cole,642,0.474,0.54,0.0,0.799,0.267472,0.247439,0.092713,2.355033,1.306435,4.013735,3.213873,4.4627050000000015,0.8336680000000001,1.332203,0.82639,4.0,0.16510903426791276,0.3629283489096573,0.3598130841121495,0.37850467289719625,0.6339563862928349,172.0,1.0,2.0,51.0,94.0,48896.0,76745.0,39.4,2,38372.5
15.6,260017,ROLLA,MO,Phelps,698,0.374,1.143,1.723,0.299,0.6237199999999999,0.207751,0.105202,2.271164,1.329404,4.3402129999999985,2.924808,3.958139,0.972791,1.305234,0.8932559999999999,2.0,0.07593123209169055,0.29512893982808025,0.3839541547277937,0.20773638968481373,0.4727793696275072,186.0,4.0,2.0,58.0,73.0,40341.0,44573.0,35.9,1,44573.0
14.3,260020,SAINT LOUIS,MO,Saint Louis,2242,0.684,0.7659999999999999,1.044,0.596,0.206134,0.177162,0.082932,2.606417,1.390144,4.45069,2.878742,5.440201999999998,0.999874,1.041274,0.843223,4.0,0.0936663693131133,0.10570918822479927,0.4201605709188225,0.3278322925958965,0.3287243532560214,187.0,1.0,4.0,49.0,94.0,74923.0,994205.0,40.3,13,76477.30769230769
14.7,260022,KIRKSVILLE,MO,Adair,245,,0.0,,1.436,0.27988,0.259674,0.093925,2.423296,,,2.791704,,1.006976,1.0821459999999998,0.873914,2.0,0.1959183673469388,0.2530612244897959,0.36326530612244895,0.19183673469387755,0.7306122448979592,152.0,1.0,1.0,50.0,52.0,33263.333333333336,25343.0,28.2,1,25343.0
16.5,260023,FESTUS,MO,Jefferson,724,0.752,2.245,1.005,0.544,0.355903,0.198988,0.091192,2.499496,1.305519,4.436797,2.76552,4.717113,0.8252719999999999,0.99579,0.83741,4.0,0.2389502762430939,0.2845303867403315,0.7140883977900553,0.08149171270718232,0.4986187845303867,188.0,1.0,2.0,58.0,95.0,44109.33333333334,225081.0,40.0,1,225081.0
16.0,260025,HANNIBAL,MO,Marion,609,,2.0269999999999997,,0.9840000000000001,0.294725,0.206649,0.093412,2.345145,1.389622,5.177567,2.665208,4.531215,1.001856,1.419008,0.847283,3.0,0.09359605911330048,0.5500821018062397,0.4663382594417077,0.3596059113300493,0.7454844006568144,140.0,0.0,2.0,50.0,96.0,41744.0,28530.0,39.4,1,28530.0
15.6,260027,KANSAS CITY,MO,Jackson,979,0.958,0.585,1.327,0.157,0.263726,0.213454,0.102321,2.359287,1.543505,5.767447,4.574201,4.326974,0.934608,0.839691,0.940403,3.0,0.1348314606741573,0.08069458631256382,0.2216547497446374,0.06537282941777324,0.195097037793667,96.0,0.0,4.0,59.0,83.0,48115.33333333334,703011.0,37.0,8,87876.375
16.1,260032,SAINT LOUIS,MO,Saint Louis,3922,1.2,0.6629999999999999,0.8079999999999999,0.802,0.291348,0.185447,0.097845,1.257119,1.448161,4.104618,4.313409,4.7997190000000005,1.327,0.967007,0.8843040000000001,4.0,0.09204487506374298,0.0622131565527792,0.2287098419173891,0.11448240693523712,0.12697603263641,296.0,7.0,4.0,27.0,98.0,74923.0,994205.0,40.3,13,76477.30769230769
15.7,260040,SPRINGFIELD,MO,Greene,2244,0.495,0.66,0.608,0.613,0.810033,0.216248,0.086324,2.478827,0.8533649999999999,4.7490260000000015,1.944296,5.7863120000000015,1.1549969999999998,1.417058,0.979352,4.0,0.1568627450980392,0.2000891265597148,0.3493761140819964,0.3155080213903743,0.4126559714795009,183.0,5.0,4.0,11.0,95.0,45812.33333333334,293086.0,36.3,2,146543.0
15.2,260047,JEFFERSON CITY,MO,Cole,598,0.0,0.396,0.0,0.174,0.680237,0.247876,0.092656,2.631727,1.321905,4.287356,2.9895080000000003,4.002557,0.831707,1.042785,0.914509,4.0,0.2424749163879599,0.4565217391304348,0.4816053511705686,0.33612040133779264,0.5117056856187291,166.0,1.0,2.0,66.0,95.0,48896.0,76745.0,39.4,2,38372.5
15.9,26004F,KANSAS CITY,MO,Jackson,1315,0.0,1.021,,,1.640339,0.198833,0.103286,2.725661,1.792548,5.525301,5.185996,4.587038,0.769898,1.163794,1.400301,3.0,0.0714828897338403,0.2828897338403042,0.33231939163498103,0.1726235741444867,0.3064638783269962,,,0.0,,,48115.33333333334,703011.0,37.0,8,87876.375
15.6,260052,WASHINGTON,MO,Franklin,464,0.629,0.444,,0.151,0.238195,0.209747,0.092691,2.259532,1.280011,4.358948000000002,4.240871,4.803546,0.816678,0.985914,0.879656,3.0,0.24568965517241376,0.2650862068965517,0.6357758620689655,0.478448275862069,0.6293103448275862,141.0,1.0,2.0,58.0,97.0,46236.33333333334,103967.0,41.4,1,103967.0
14.8,260062,KANSAS CITY,MO,Platte,609,2.12,2.533,,0.42100000000000004,0.238566,0.212849,0.093058,2.355583,1.408651,6.7088220000000005,3.179045,5.911262000000002,0.8457819999999999,1.060414,0.965198,4.0,0.18555008210180626,0.2413793103448276,0.4532019704433498,0.2266009852216749,0.4318555008210181,124.0,0.0,2.0,35.0,88.0,59168.33333333334,104418.0,38.5,1,104418.0
15.1,260065,SPRINGFIELD,MO,Greene,2563,1.215,0.893,0.7659999999999999,0.37,1.280101,0.194472,0.093443,1.777567,2.196968,4.925284,2.452676,4.187231,0.8613959999999999,0.932692,1.112012,4.0,0.18103784627389774,0.17518532969176745,0.4170893484198205,0.500195083886071,0.3968006242684354,258.0,6.0,4.0,55.0,99.0,45812.33333333334,293086.0,36.3,2,146543.0
14.3,260068,COLUMBIA,MO,Boone,1954,1.295,0.965,0.943,0.6559999999999999,0.433228,0.189743,0.096388,1.970876,1.105938,4.26586,1.747255,5.087729,0.936815,0.993125,0.797878,4.0,0.1699078812691914,0.09979529170931424,0.31678607983623336,0.510747185261003,0.3224155578300921,184.0,3.0,2.0,49.0,98.0,49039.33333333334,180463.0,31.9,3,60154.333333333336
14.9,260077,SAINT LOUIS,MO,Saint Louis,2390,1.198,0.883,0.866,0.525,0.4950060000000001,0.163029,0.10736500000000003,2.256039,0.923772,3.665692,3.066449,3.351303,0.790041,1.252499,0.776683,2.0,0.10209205020920503,0.18702928870292887,0.4602510460251046,0.20334728033472804,0.3368200836820084,220.0,3.0,4.0,51.0,90.0,74923.0,994205.0,40.3,13,76477.30769230769
14.9,260078,WEST PLAINS,MO,Howell,562,,0.0,,0.8270000000000001,0.294829,0.212091,0.092763,2.534461,1.352856,5.034561,2.749248,4.441224,0.8494440000000001,1.114218,0.8334719999999999,3.0,0.20640569395017794,0.3754448398576513,0.4110320284697509,0.16725978647686832,0.5925266903914591,177.0,2.0,2.0,28.0,85.0,35466.333333333336,40117.0,40.9,1,40117.0
14.9,260081,FENTON,MO,Saint Louis,779,0.46799999999999997,1.129,1.13,0.59,0.438065,0.262719,0.104138,2.486237,1.59677,4.716247,3.284988,4.807601999999998,0.83746,1.015963,0.93243,4.0,0.2220795892169448,0.2336328626444159,0.6007702182284981,0.3632862644415918,0.4287548138639281,194.0,4.0,1.0,58.0,92.0,74923.0,994205.0,40.3,13,76477.30769230769
15.3,260085,KANSAS CITY,MO,Jackson,706,0.0,0.507,,0.982,0.138913,0.193728,0.091524,2.146369,1.278523,4.03667,2.234762,4.303502,0.8523280000000001,1.014222,0.705792,2.0,0.17563739376770535,0.12606232294617564,0.29461756373937675,0.23371104815864024,0.7322946175637394,149.0,0.0,2.0,75.0,92.0,48115.33333333334,703011.0,37.0,8,87876.375
14.6,260091,RICHMOND HEIGHTS,MO,Saint Louis,684,0.496,0.365,1.607,0.833,0.702137,0.201909,0.10394,3.021696,1.359584,6.569733,3.386391,5.758531,0.99298,1.547694,1.1228209999999998,3.0,0.14327485380116958,0.17543859649122806,0.5891812865497076,0.20321637426900585,0.4312865497076023,144.0,4.0,3.0,53.0,90.0,74923.0,994205.0,40.3,13,76477.30769230769
15.1,260094,BRANSON,MO,Taney,643,0.522,0.648,1.4869999999999999,0.161,0.24980500000000005,0.205004,0.093286,2.346616,1.354036,4.637419,3.251893,4.608561,0.848374,1.09174,0.8382879999999999,4.0,0.28615863141524106,0.2846034214618974,0.5381026438569206,0.1119751166407465,0.6034214618973561,148.0,3.0,3.0,24.0,95.0,37395.333333333336,55928.0,42.6,1,55928.0
16.5,260095,INDEPENDENCE,MO,Jackson,1272,0.8540000000000001,0.5539999999999999,0.488,0.099,0.139853,0.227994,0.102074,2.337498,1.350649,7.5538669999999986,2.905851,5.231534,0.811454,0.892488,0.908444,4.0,0.0880503144654088,0.1949685534591195,0.2327044025157233,0.23427672955974846,0.3852201257861636,140.0,1.0,3.0,49.0,84.0,48115.33333333334,703011.0,37.0,8,87876.375
16.3,260096,NORTH KANSAS CITY,MO,Clay,2136,0.48700000000000004,0.41700000000000004,0.245,0.381,0.275812,0.227737,0.086574,2.392703,1.269509,7.301002,4.5867830000000005,5.209408,0.782754,0.742686,1.016153,4.0,0.11189138576779026,0.18071161048689136,0.399812734082397,0.3787453183520599,0.49812734082397,200.0,2.0,4.0,48.0,99.0,49599.33333333334,249948.0,37.4,2,124974.0
15.3,260097,WARRENSBURG,MO,Johnson,226,,,,0.0,0.423681,0.226137,0.094649,2.488719,1.409945,4.733753,3.204622,5.362181,0.8542209999999999,1.154366,0.938571,3.0,,0.2831858407079646,0.4823008849557522,0.4778761061946903,0.9557522123893806,116.0,,0.0,78.0,,38227.333333333336,54062.0,30.5,1,54062.0
16.1,26009F,ST. LOUIS,MO,Saint Louis,1373,0.0,0.7290000000000001,,,0.8339639999999999,0.231053,0.102625,3.66511,1.803351,6.4141949999999985,3.213806,4.8696449999999984,0.740577,1.134108,1.128605,3.0,0.09832483612527312,0.16970138383102695,0.4887108521485797,0.06409322651128915,0.180626365622724,,,0.0,,,74923.0,994205.0,40.3,13,76477.30769230769
16.0,260104,BRIDGETON,MO,Saint Louis,1273,2.351,0.6920000000000001,2.2969999999999997,0.6629999999999999,0.887511,0.181614,0.087073,2.29462,1.642277,7.001287,4.619422,4.31468,0.819117,0.881983,1.156003,2.0,0.13197172034564025,0.17831893165750196,0.4422623723487824,0.6260801256873527,0.3032207384131972,221.0,6.0,3.0,37.0,,74923.0,994205.0,40.3,13,76477.30769230769
15.9,260105,SAINT LOUIS,MO,Saint Louis,766,1.328,0.932,1.178,1.381,0.6535890000000001,0.29391,0.090765,2.965627,1.586802,6.316212,7.247582,6.588151,0.773774,1.8248,1.380381,3.0,0.1370757180156658,0.07571801566579635,0.21148825065274152,,0.195822454308094,334.0,3.0,2.0,52.0,92.0,74923.0,994205.0,40.3,13,76477.30769230769
15.3,260108,TOWN AND COUNTRY,MO,Saint Louis,2510,1.507,0.726,0.627,0.37799999999999995,0.518155,0.208235,0.083444,2.509464,0.7614989999999999,2.717464,3.3398260000000004,2.924491,0.744697,0.682782,0.726964,4.0,0.12629482071713147,0.10836653386454184,0.39880478087649396,0.1645418326693227,0.34820717131474105,228.0,1.0,3.0,46.0,97.0,74923.0,994205.0,40.3,13,76477.30769230769
15.6,260110,CAPE GIRARDEAU,MO,Cape Girardeau,959,1.8130000000000002,0.244,1.225,0.51,0.581533,0.254522,0.090814,3.286846,1.771066,3.806097,4.009013,4.023058,0.814616,0.8675719999999999,0.960511,4.0,0.1689259645464025,0.1897810218978102,0.23253388946819606,0.1021897810218978,0.5766423357664233,161.0,1.0,2.0,78.0,95.0,45975.0,78871.0,36.7,2,39435.5
15.3,260113,SIKESTON,MO,Scott,376,,0.0,,0.33299999999999996,0.354906,0.22257800000000005,0.093901,2.38502,1.6764419999999998,4.505647,3.128375,5.72939,0.8536309999999999,1.127764,0.939066,2.0,,0.4627659574468085,0.7234042553191491,0.10638297872340426,0.5079787234042553,133.0,2.0,2.0,79.0,92.0,41818.0,38280.0,39.8,1,38280.0
14.9,260119,POPLAR BLUFF,MO,Butler,764,0.0,0.22,0.40399999999999997,0.354,0.489851,0.267079,0.092363,2.200902,1.352308,6.125051999999998,4.237229,5.008938,0.830616,0.99112,1.02969,2.0,0.2395287958115183,0.4960732984293194,0.4947643979057592,0.11518324607329845,0.8311518324607329,149.0,1.0,3.0,57.0,69.0,37260.0,42478.0,40.4,1,42478.0
14.5,260137,JOPLIN,MO,Jasper,1607,1.06,0.823,0.456,0.679,1.836634,0.275016,0.099299,2.777026,2.248721,4.957479,3.26101,4.134603,0.907198,0.935292,1.348684,3.0,0.20970752955818292,0.22028624766645924,0.31611698817672684,0.4362165525824518,0.3086496577473553,283.0,2.0,3.0,48.0,95.0,41628.0,121328.0,36.6,2,60664.0
15.6,260138,KANSAS CITY,MO,Jackson,2100,0.981,1.078,0.423,0.757,0.288771,0.218783,0.085515,3.027442,1.890081,8.235824000000001,4.126468,6.053079,0.917477,1.164261,1.129337,4.0,0.13904761904761906,0.09047619047619047,0.31666666666666665,0.05238095238095238,0.18714285714285714,186.0,,0.0,57.0,91.0,48115.33333333334,703011.0,37.0,8,87876.375
15.7,260141,COLUMBIA,MO,Boone,1649,0.8690000000000001,0.455,0.8590000000000001,0.507,1.15792,0.235034,0.109146,2.646294,1.2208450000000002,4.279145,4.999244999999998,4.894078,0.733877,1.021264,1.195604,3.0,0.12371134020618554,0.1334141904184354,0.2195269860521528,0.2462098241358399,0.23650697392359005,146.0,1.0,4.0,85.0,99.0,49039.33333333334,180463.0,31.9,3,60154.333333333336
15.2,260162,CREVE COEUR,MO,Saint Louis,232,0.941,1.82,,0.545,0.439702,0.22529,0.093892,2.610209,1.350113,4.379053,3.162994,4.0264760000000015,0.837672,1.024118,0.856116,5.0,,,0.125,,0.14655172413793102,175.0,1.0,1.0,35.0,97.0,74923.0,994205.0,40.3,13,76477.30769230769
14.3,260163,FARMINGTON,MO,Saint Francois,318,,0.0,,0.47200000000000003,0.304243,0.21827800000000006,0.093738,2.477688,1.388449,4.676599,3.224789,4.7800660000000015,0.847234,1.143128,0.87072,3.0,,0.5251572327044025,0.7295597484276729,0.2138364779874214,,207.0,3.0,2.0,44.0,93.0,35493.666666666664,67215.0,39.4,1,67215.0
14.8,260175,CLINTON,MO,Henry,261,,,,0.316,0.391098,0.225364,0.107324,2.490389,1.406662,4.696726,4.239791,4.767862999999998,0.851817,1.134303,0.953751,3.0,,0.3754789272030651,0.4636015325670498,0.42911877394636017,0.7126436781609196,200.0,1.0,1.0,35.0,96.0,42469.66666666666,21824.0,44.2,1,21824.0
15.5,260176,SAINT LOUIS,MO,Saint Louis,295,,,,0.9059999999999999,0.382543,0.215663,0.093712,2.895078,1.300692,3.854761,3.315605,4.392168,0.8524120000000001,1.111925,0.8537309999999999,4.0,0.21694915254237288,0.09830508474576273,0.28135593220338984,,0.20677966101694914,154.0,0.0,1.0,50.0,98.0,74923.0,994205.0,40.3,13,76477.30769230769
15.2,260177,LIBERTY,MO,Clay,855,0.0,0.271,0.0,1.08,0.242787,0.200898,0.091657,3.191137,1.489935,6.426874,2.573069,5.644648,0.827566,0.984803,0.92727,4.0,0.16023391812865498,0.3824561403508772,0.3485380116959064,0.29239766081871343,0.4245614035087719,151.0,2.0,2.0,85.0,98.0,49599.33333333334,249948.0,37.4,2,124974.0
14.4,260179,CHESTERFIELD,MO,Saint Louis,2140,0.9059999999999999,0.379,0.5429999999999999,0.49200000000000005,0.933379,0.186723,0.119543,2.128688,1.279234,3.019004,3.539584,3.664241000000001,0.800145,0.97974,0.93951,5.0,0.1453271028037383,0.1485981308411215,0.37850467289719625,0.4546728971962617,0.4434579439252336,156.0,1.0,2.0,49.0,93.0,74923.0,994205.0,40.3,13,76477.30769230769
15.0,260180,SAINT LOUIS,MO,Saint Louis,963,0.753,0.988,0.649,0.524,0.243103,0.188362,0.089723,2.251576,1.831613,3.472406,2.547592,6.196427,0.8230190000000001,0.892335,0.860825,3.0,0.1703011422637591,0.2980269989615784,0.6116303219106958,0.07372793354101766,0.31879543094496365,185.0,3.0,4.0,25.0,93.0,74923.0,994205.0,40.3,13,76477.30769230769
